Time,AHU_Power,R1_Temp,R1_Setpiont,R2_Temp,R2_Setpiont,R3_Temp,R3_Setpiont,R4_Temp,R4_Setpiont,R5_Temp,R5_Setpiont,R6_Temp,R6_Setpiont,R7_Temp,R7_Setpiont,R8_Temp,R8_Setpiont
27-Oct-2024 09:00:00,0.0158903227458077,25.3462715148926,24,25.1628913879395,20,23.6141624450684,20,25.049825668335,22,27.0963764190674,24,24.3396148681641,28,24.4699678421021,23,25.0572185516357,22
27-Oct-2024 09:15:00,0.0157709678695086,25.4262886047363,24,25.2377471923828,20,23.667610168457,20,25.1057510375977,22,27.1919479370117,24,24.3556957244873,28,24.4819107055664,23,25.088152885437,22
27-Oct-2024 09:30:00,0.0158193550643421,25.5040855407715,24,25.3356761932373,20,23.737434387207,20,25.1637849807739,22,27.3078880310059,24,24.3787612915039,28,24.5088653564453,23,25.1181325912476,22
27-Oct-2024 09:45:00,0.0157375002454501,25.5727767944336,24,25.4218254089356,20,23.8133106231689,20,25.2259559631348,22,27.4384384155273,24,24.4051780700684,28,24.5292730331421,23,25.1441240310669,22
27-Oct-2024 10:00:00,0.0157483871425352,25.6375427246094,24,25.4921913146973,20,23.8538417816162,20,25.2816715240479,22,27.5429782867432,24,24.4307880401611,28,24.5344762802124,23,25.2211828231812,22
27-Oct-2024 10:15:00,0.0157580646656213,25.7084999084473,24,25.5767650604248,20,23.9134826660156,20,25.3377723693848,22,27.6679496765137,24,24.4698905944824,28,24.5651769638061,23,25.278112411499,22
27-Oct-2024 10:30:00,0.015731249761302,25.792444229126,24,25.6673736572266,20,23.9867706298828,20,25.4060192108154,22,27.7799510955811,24,24.501802444458,28,24.5898189544678,23,25.343451499939,22
27-Oct-2024 10:45:00,0.0157677416479395,25.8916072845459,24,25.771900177002,20,24.0765609741211,20,25.4946260452271,22,27.9503288269043,24,24.5362586975098,28,24.6054315567017,23,25.3755903244019,22
27-Oct-2024 11:00:00,0.0158258062757311,25.9660491943359,24,25.8532028198242,20,24.1476650238037,20,25.5675849914551,22,27.9867630004883,24,24.5627555847168,28,24.6307954788208,23,25.3880100250244,22
27-Oct-2024 11:15:00,0.0158129032821425,26.0291290283203,24,25.9345588684082,20,24.21803855896,20,25.6482973098755,22,28.0363349914551,24,24.6073150634766,28,24.6668262481689,23,25.4098358154297,22
27-Oct-2024 11:30:00,0.0157935484162261,26.0909481048584,24,26.0082492828369,20,24.2898063659668,20,25.7213373184204,22,28.1238632202148,24,24.6404991149902,28,24.6949338912964,23,25.4612169265747,22
27-Oct-2024 11:45:00,0.0158258064860298,26.1465835571289,24,26.0776138305664,20,24.3610095977783,20,25.7923011779785,22,28.2172966003418,24,24.6772918701172,28,24.710262298584,23,25.5014009475708,22
27-Oct-2024 12:00:00,0.0158600001906355,26.2068290710449,24,26.143424987793,20,24.4370174407959,20,25.8620357513428,22,28.2888870239258,24,24.7178897857666,28,24.7449684143066,23,25.5470495223999,22
27-Oct-2024 12:15:00,0.0158800001566609,26.2476768493652,24,26.1998405456543,20,24.4907073974609,20,25.9216680526733,22,28.347354888916,24,24.7516975402832,28,24.7786626815796,23,25.6098937988281,22
27-Oct-2024 12:30:00,0.0159387099105985,26.2971000671387,24,26.2568740844727,20,24.5684547424316,20,25.989218711853,22,28.4570693969727,24,24.7926368713379,28,24.8050193786621,23,25.7113609313965,22
27-Oct-2024 12:45:00,0.0158483872730886,26.3251075744629,24,26.3011741638184,20,24.6245594024658,20,26.0441675186157,22,28.4965934753418,24,24.827730178833,28,24.8345680236816,23,25.7921285629273,22
27-Oct-2024 13:00:00,0.0158387096899171,26.3492851257324,24,26.3355903625488,20,24.682373046875,20,26.0955572128296,22,28.5390529632568,24,24.8670158386231,28,24.8631820678711,23,25.873628616333,22
27-Oct-2024 13:15:00,0.0157290321564482,26.4061031341553,24,26.395299911499,20,24.7718811035156,20,26.1748199462891,22,28.6196384429932,24,24.9118556976318,28,24.9033880233765,23,25.911434173584,22
27-Oct-2024 13:30:00,0.0157156249624677,26.4162998199463,24,26.412899017334,20,24.8059997558594,20,26.2059917449951,22,28.7501544952393,24,24.9447689056396,28,24.9298257827759,23,25.9567031860352,22
